budget_fiscal_year,department_name,fund_name,account_name,adopted_budget_amount,total_expenditures,budget_change_amount,budget_transfer_in_amount,budget_transfer_out_amount,total_budget,encumbrance_amount,pre_encumbrance_amount,budget_uncommitted_amount,account_group_name,fund,account,department
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - CITY ATTORNEY,0.0,469391.0,0.0,0.0,0.0,0.0,0.0,0.0,-469391.0,,101,621012,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),ENGINEERING SPECIAL SERVICE FUND,0.0,1286602.08,0.0,1345341.08,58739.0,1286602.08,0.0,0.0,0.0,SPECIAL,100,620682,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),LA CITY INDUSTRIAL-COMMERCIAL REVOLVING LOAN FUND,0.0,1200000.0,0.0,1200000.0,0.0,1200000.0,0.0,0.0,0.0,SPECIAL,100,62058J,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),CONVENTION CENTER REVENUE FUND,314273.0,314273.0,0.0,0.0,0.0,314273.0,0.0,0.0,0.0,SPECIAL,100,620725,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - BOARD OF PUBLIC WORKS,0.0,19348.0,0.0,0.0,0.0,0.0,0.0,0.0,-19348.0,,101,621074,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - FIRE,0.0,15037722.5,0.0,0.0,0.0,0.0,0.0,0.0,-15037722.5,,101,621038,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - COUNCIL,0.0,9113707.91,0.0,0.0,0.0,0.0,0.0,0.0,-9113707.91,,101,621028,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),LACERS,0.0,1677.6,0.0,1677.6,0.0,1677.6,0.0,0.0,0.0,SPECIAL,100,620800,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),LIBRARY FUND,167786809.0,167786809.0,0.0,0.0,0.0,167786809.0,0.0,0.0,0.0,SPECIAL,100,620300,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),TAX REV ANTICIPATE NOTE,1114644814.0,1099999911.12,0.0,0.0,14000000.0,1100644814.0,0.0,0.0,644902.88,SPECIAL,100,620P15,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - ANIMAL SERVICES,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,621006,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - SPECIAL FUNDS,0.0,3731907.75,0.0,0.0,0.0,0.0,0.0,0.0,-3731907.75,,101,622000,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - FINANCE,0.0,922569.07,0.0,0.0,0.0,0.0,0.0,0.0,-922569.07,,101,621039,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - HUMAN RESOURCE BENEFITS,0.0,7046.12,0.0,0.0,0.0,0.0,0.0,0.0,-7046.12,,101,621061,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),INSURANCE & BONDS PREMIUM FUND,4286000.0,4286000.0,0.0,0.0,0.0,4286000.0,0.0,0.0,0.0,SPECIAL,100,62046S,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - HOUSING,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,621043,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),TITLE VII OLDER AMERICANS ACT,0.0,2571.0,0.0,2571.0,0.0,2571.0,0.0,0.0,0.0,SPECIAL,100,620564,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),JUDGEMENT OBLIG BONDS DEBT SVC,9028175.0,9025799.14,0.0,0.0,0.0,9028175.0,0.0,0.0,2375.86,SPECIAL,100,620B00,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),MATCHING CAMPAIGN FUNDS,3220424.0,3220424.0,0.0,0.0,0.0,3220424.0,0.0,0.0,0.0,SPECIAL,100,620875,62
2018,NON-DEPARTMENTAL - GENERAL,TRAFFIC SAFETY,TRANSPORTATION,5473805.0,3298297.79,-1675805.0,0.0,0.0,3798000.0,0.0,0.0,499702.21,,306,62P194,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - GENERAL FUND,0.0,40107571.0,0.0,0.0,0.0,0.0,0.0,0.0,-40107571.0,,101,621062,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - BUREAU OF ENGINEERING,0.0,40540.0,0.0,0.0,0.0,0.0,0.0,0.0,-40540.0,,101,621078,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),SEWER AND CONSTRUCTION AND MAINTENANCE FUND,8575000.0,8575000.0,0.0,0.0,0.0,8575000.0,0.0,0.0,0.0,SPECIAL,100,620760,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),GANG INJUNCTION CURFEW SETTLEMENT,0.0,2701000.0,0.0,2701000.0,0.0,2701000.0,0.0,0.0,0.0,SPECIAL,100,62010B,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),REC & PARK FUND,189143216.0,190606749.0,0.0,1463533.0,0.0,190606749.0,0.0,0.0,0.0,SPECIAL,100,620302,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),ARTS & CULTURAL FAC AND SERVICES TRUST FUND,21700000.0,21700000.0,0.0,0.0,0.0,21700000.0,0.0,0.0,0.0,SPECIAL,100,620480,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - CITY ADMINISTRATIVE OFFICER,0.0,999753.59,0.0,0.0,0.0,0.0,0.0,0.0,-999753.59,,101,621010,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - BUREAU OF CONTRACT ADMINISTRATION,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,621076,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),LA RISE -CITY GF HOMELESS PROGRAM,0.0,2000000.0,0.0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,SPECIAL,100,62010C,62
2018,NON-DEPARTMENTAL - GENERAL,TRAFFIC SAFETY,TRAFFIC SIGNAL SUPPLIES,524433.0,,-524433.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,306,62P202,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - MAYOR,0.0,5676099.38,0.0,0.0,0.0,0.0,0.0,0.0,-5676099.38,,101,621046,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),ATTORNEY CONFLICTS PANEL FUND,4925974.0,4925974.0,0.0,0.0,0.0,4925974.0,0.0,0.0,0.0,SPECIAL,100,62046T,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - PERSONNEL,0.0,32921.63,0.0,0.0,0.0,0.0,0.0,0.0,-32921.63,,101,621066,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - CONTROLLER,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,-250000.0,,101,621026,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - PLANNING,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,621068,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - CAPITAL FINANCE,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,621053,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - BUREAU OF STREET SERVICES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,621086,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),SIDEWALK REPAIR FUND,13749370.0,13749370.0,0.0,0.0,0.0,13749370.0,0.0,0.0,0.0,SPECIAL,100,62057F,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),NEIGHBORHOOD EMPOWERMENT FUND,2595396.0,2595396.0,0.0,0.0,0.0,2595396.0,0.0,0.0,0.0,SPECIAL,100,62044B,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,101,621022,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),STORMWATER POLLUTION ABATE FUND,0.0,3000000.0,0.0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,SPECIAL,100,620511,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - INFORMATION TECHNOLOGY AGENCY,0.0,222209.0,0.0,0.0,0.0,0.0,0.0,0.0,-222209.0,,101,621032,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),901 OLYMPIC NORTH HOTEL TRUST FUND,4456000.0,4456000.0,0.0,0.0,0.0,4456000.0,0.0,0.0,0.0,SPECIAL,100,62056N,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),PROPOSITION A LOCAL TRANSIT,0.0,7000.0,0.0,7000.0,0.0,7000.0,0.0,0.0,0.0,SPECIAL,100,620385,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - LIABILITY CLAIMS,0.0,5700000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5700000.0,,101,621059,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),EWDD SUMMER YOUTH PROGRAM-OTHER SOURCES FUND,0.0,21900.0,0.0,21900.0,0.0,21900.0,0.0,0.0,0.0,SPECIAL,100,62056L,62
2018,NON-DEPARTMENTAL - GENERAL,RESERVE,AVAILABLE - CAPITAL IMPROVEMENT,0.0,8453216.56,0.0,0.0,0.0,0.0,0.0,0.0,-8453216.56,,101,621054,62
2018,NON-DEPARTMENTAL - GENERAL,GENERAL FUND (GENERAL BUDGET),ACCESSIBLE HOUSING FUND,11052375.0,11052375.0,0.0,0.0,0.0,11052375.0,0.0,0.0,0.0,SPECIAL,100,62010D,62
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 12,94533.0,53867.0,17523.65,0.0,1700.0,110356.65,9250.0,0.0,47239.65,SPECIAL,100,000712,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),INNOVATION AND PERFORMANCE MANAGEMENT UNIT,380000.0,,0.0,0.0,380000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000895,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),EQUITY AND COMMUNITY WELL-BEING,200000.0,,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000899,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),LOS ANGELES BI-ANNUAL HOMELESS COUNT,550000.0,,0.0,0.0,550000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000878,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CITY/COUNTY NATIVE AMERICAN INDIAN COMMISSION,47000.0,47000.0,0.0,0.0,0.0,47000.0,0.0,0.0,0.0,SPECIAL,100,000507,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CLEAN AND GREEN JOB PROGRAM,1000000.0,,-500000.0,0.0,500000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000522,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),THE ILLEGAL FIREARM RECOVERY REWARD PROGRAM,0.0,,0.0,25000.0,0.0,25000.0,0.0,0.0,25000.0,SPECIAL,100,000938,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),GANG REDUCTION & YOUTH DEVELOPMENT OFFICE,26103467.0,,-25000.0,0.0,26078467.0,0.0,0.0,0.0,0.0,SPECIAL,100,000880,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),LOCAL GOVERNMENT COMMISSION,600.0,,0.0,0.0,0.0,600.0,0.0,0.0,600.0,SPECIAL,100,000557,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 4 COUNCIL FEE SUBSIDY ACCT,43000.0,15374.28,32484.18,0.0,0.0,75484.18,0.0,0.0,60109.9,SPECIAL,100,000861,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 8 COUNCIL FEE SUBSIDY ACCT,43000.0,3207.28,68314.01,0.0,82000.0,29314.01,647.44,0.0,25459.29,SPECIAL,100,000865,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CRISIS RESPONSE TEAM,180000.0,,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000922,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 7,94533.0,13175.0,13062.85,0.0,1000.0,106595.85,1000.0,0.0,92420.85,SPECIAL,100,000707,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 2 COUNCIL FEE SUBSIDY ACCT,43000.0,10500.42,59380.61,0.0,0.0,102380.61,0.0,0.0,91880.19,SPECIAL,100,000859,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),SOLID WASTE FEE REIMBURSEMENT,2360000.0,2300705.47,0.0,0.0,0.0,2360000.0,59294.53,0.0,0.0,SPECIAL,100,000856,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 3 COUNCIL FEE SUBSIDY ACCT,43000.0,,156663.33,0.0,0.0,199663.33,0.0,0.0,199663.33,SPECIAL,100,000860,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 14,94533.0,321873.14,989688.21,0.0,5000.0,1079221.21,62094.83,0.0,695253.24,SPECIAL,100,000714,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),FIRE/POLICE PENSION DEFRAYAL,0.0,24471.04,0.0,24471.04,0.0,24471.04,0.0,0.0,0.0,SPECIAL,100,000823,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),HOMELESS SHELTER PROGRAM,14359491.0,,0.0,0.0,14359491.0,0.0,0.0,0.0,0.0,SPECIAL,100,000826,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),HOT WEATHER PROGRAM,50000.0,,0.0,10000.0,60000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000924,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),"CULTURAL, ART AND CITY EVENTS",80000.0,,0.0,0.0,0.0,80000.0,0.0,0.0,80000.0,SPECIAL,100,000883,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),HOME DELIVERED MEALS FOR SENIORS,2543845.0,,0.0,0.0,2543845.0,0.0,0.0,0.0,0.0,SPECIAL,100,0005AG,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),LOCAL AGENCY FORMATION COMMISSION,203456.0,203456.0,0.0,0.0,0.0,203456.0,0.0,0.0,0.0,SPECIAL,100,000509,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),LEAGUE OF CALIFORNIA CITIES--COUNTY DIVISION,2000.0,1512.0,0.0,0.0,465.0,1535.0,0.0,0.0,23.0,SPECIAL,100,000212,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 10,94538.0,97806.93,48581.84,5600.0,762.89,147956.95,24143.1,0.0,26006.92,SPECIAL,100,000710,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 6,94533.0,69940.3,52199.41,0.0,65247.37,81485.04,11544.74,0.0,0.0,SPECIAL,100,000706,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 15,94533.0,200239.09,116831.38,56892.0,7609.66,260646.72,12703.29,0.0,47704.34,SPECIAL,100,000715,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),INDEPENDENT CITIES ASSOCIATION,8500.0,5250.0,0.0,0.0,1805.85,6694.15,0.0,0.0,1444.15,SPECIAL,100,000207,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 9 COUNCIL FEE SUBSIDY ACCT,43000.0,4109.11,1113.87,0.0,7097.55,37016.32,0.0,0.0,32907.21,SPECIAL,100,000866,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),GANG INJUNCTION CURFEW SETTLEMENT AGREEMENT,1500000.0,,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000907,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),SETTLEMENT ADJUSTMENT PROCESSING,14629.0,14718.96,0.0,89.96,0.0,14718.96,0.0,0.0,0.0,SPECIAL,100,000276,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),HERITAGE MONTH CELEBRATION & SPECIAL EVENTS,240975.0,259793.39,355699.34,0.0,29626.37,567047.97,156.0,0.0,307098.58,SPECIAL,100,000832,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 2,94533.0,25033.01,23239.07,25000.0,6000.0,136772.07,466.59,0.0,111272.47,SPECIAL,100,000702,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),OFFICE OF INTERNATIONAL TRADE,540000.0,,0.0,0.0,540000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000835,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),YOUTH EMPLOYMENT PROGRAM,2300000.0,,0.0,0.0,2300000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000609,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 14 COUNCIL FEE SUBSIDY ACCT,43000.0,,89639.05,0.0,0.0,132639.05,0.0,0.0,132639.05,SPECIAL,100,000871,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),OFFICIAL VISITS OF DIGNITARIES,18000.0,469.5,74650.44,0.0,0.0,92650.44,0.0,0.0,92180.94,SPECIAL,100,000306,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 7 COUNCIL FEE SUBSIDY ACCT,43000.0,433.77,239532.0,0.0,0.0,282532.0,0.0,0.0,282098.23,SPECIAL,100,000864,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),SOUTH BAY CITIES ASSOCIATION,41500.0,41464.0,0.0,0.0,0.0,41500.0,0.0,0.0,36.0,SPECIAL,100,000214,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 9,94533.0,127061.47,149410.68,0.0,2374.81,241568.87,22188.55,0.0,92318.85,SPECIAL,100,000709,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),UNITED STATES CONFERENCE OF MAYORS,72000.0,,0.0,0.0,0.0,72000.0,0.0,0.0,72000.0,SPECIAL,100,000203,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 13 COUNCIL FEE SUBSIDY ACCT,43000.0,2733.55,28943.14,0.0,0.0,71943.14,0.0,0.0,69209.59,SPECIAL,100,000870,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),SPECIAL EVENTS FEE SUBSIDY-CITYWIDE,172000.0,214101.69,3297742.48,0.0,25000.0,3444742.48,0.0,0.0,3230640.79,SPECIAL,100,000857,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CENSUS OPERATIONS AND OUTREACH,420000.0,,0.0,0.0,420000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000920,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),SUMMER NIGHT LIGHTS,1688000.0,,-288000.0,0.0,1400000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000902,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),WESTSIDE CITIES COUNCIL OF GOVERNMENTS,23000.0,23000.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0,SPECIAL,100,000839,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 1 COUNCIL FEE SUBSIDY ACCT,43000.0,,198331.5,0.0,0.0,241331.5,0.0,0.0,241331.5,SPECIAL,100,000858,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 13,94533.0,80659.48,72180.05,7125.0,3310.07,170527.98,16974.57,0.0,72893.93,SPECIAL,100,000713,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),NATIONAL LEAGUE OF CITIES 2018 SUMMIT IN LOS ANGELES,0.0,50000.0,0.0,50000.0,0.0,50000.0,0.0,0.0,0.0,SPECIAL,100,000927,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 12 COUNCIL FEE SUBSIDY ACCT,43000.0,,27352.28,0.0,0.0,70352.28,0.0,0.0,70352.28,SPECIAL,100,000869,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),PENSIONS SAVINGS PLANS,2890323.0,2407349.86,0.0,0.0,320539.0,2569784.0,0.0,0.0,162434.14,SPECIAL,100,000577,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),GREEN RETROFIT AND WORKFORCE PROGRAM,75000.0,,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000873,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),SOLID WASTE FEE LIFELINE RATE PROGRAM,7900000.0,6677468.63,0.0,0.0,0.0,7900000.0,1222531.37,0.0,0.0,SPECIAL,100,000855,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 6 COUNCIL FEE SUBSIDY ACCT,43000.0,,16233.22,0.0,0.0,59233.22,0.0,0.0,59233.22,SPECIAL,100,000863,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),INTERNATIONAL VISITORS COUNCIL OF LOS ANGELES,40000.0,40000.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,SPECIAL,100,000556,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),L.A.'S BEST,1449777.0,1929777.0,0.0,480000.0,0.0,1929777.0,0.0,0.0,0.0,SPECIAL,100,00050Z,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),LA SHARES',300000.0,300000.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,SPECIAL,100,000605,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 1,94533.0,223845.12,200656.32,0.0,3200.0,291989.32,21701.82,0.0,46442.38,SPECIAL,100,000701,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 5,94533.0,31962.97,155320.06,0.0,6624.0,243229.06,2747.93,0.0,208518.16,SPECIAL,100,000705,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),COMMUNITY SERVICES DISTRICT 11,94533.0,89715.38,346842.38,4000.0,1825.0,443550.38,9131.2,0.0,344703.8,SPECIAL,100,000711,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),ANNUAL CITY AUDIT/SINGLE AUDIT,998190.0,733287.01,29631.76,0.0,0.0,1027821.76,294534.75,0.0,0.0,SPECIAL,100,000506,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),LOS ANGELES NEIGHBORHOOD LAND TRUST,40500.0,40500.0,0.0,0.0,0.0,40500.0,0.0,0.0,0.0,SPECIAL,100,000825,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),OPERATION HEALTHY STREETS,2113806.0,,0.0,0.0,2113806.0,0.0,0.0,0.0,0.0,SPECIAL,100,000143,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CD 5 COUNCIL FEE SUBSIDY ACCT,43000.0,16860.98,57000.79,0.0,0.0,100000.79,0.0,0.0,83139.81,SPECIAL,100,000862,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),CONGREGATE MEALS FOR SENIORS,544000.0,,0.0,0.0,544000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000828,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),MEDICARE CONTRIBUTIONS,49483308.0,50053100.78,0.0,595019.0,0.0,50078327.0,0.0,0.0,25226.22,SPECIAL,100,000510,56
2018,NON-DEPARTMENTAL - GENERAL CITY PURPOSES,GENERAL FUND (GENERAL BUDGET),STATE ANNEXATION FEES,200.0,,0.0,0.0,0.0,200.0,0.0,0.0,200.0,SPECIAL,100,000516,56
